(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
(197.0, 341.4, -201.3):(0.0, 0.7, 0.7, 0.0)
