(136.7, 341.5, -253.3):(0.0, 0.6, 0.0, 0.8)
(148.7, 341.5, -248.6):(0.0, 0.5, 0.0, 0.8)
(160.6, 341.5, -243.9):(0.0, 0.6, 0.0, 0.8)
(173.0, 341.5, -241.0):(0.0, 0.6, 0.0, 0.8)
(185.6, 341.5, -240.3):(0.0, 0.8, 0.0, 0.6)
(191.7, 341.5, -239.9):(0.0, 0.8, 0.0, 0.6)
(195.2, 341.5, -248.2):(0.0, 1.0, 0.0, 0.1)
(198.2, 341.5, -260.7):(0.0, 1.0, 0.0, 0.1)
(201.1, 341.5, -273.1):(0.0, 1.0, 0.0, 0.1)
(203.7, 341.5, -285.6):(0.0, 1.0, 0.0, 0.1)
(207.0, 341.5, -297.9):(0.0, 1.0, 0.0, 0.1)
(208.7, 341.5, -310.5):(0.0, 1.0, 0.0, -0.2)
(198.6, 341.5, -314.8):(0.0, 0.8, 0.0, -0.6)
(186.4, 341.5, -318.3):(0.0, 0.8, 0.0, -0.6)
(173.9, 341.5, -321.2):(0.0, 0.8, 0.0, -0.6)
(161.7, 341.5, -324.9):(0.0, 0.8, 0.0, -0.6)
(149.2, 341.5, -328.0):(0.0, 0.8, 0.0, -0.6)
(138.6, 341.5, -328.6):(0.0, 0.4, 0.0, -0.9)
(133.8, 341.5, -317.0):(0.0, 0.1, 0.0, -1.0)
(130.0, 341.5, -304.7):(0.0, 0.1, 0.0, -1.0)
(126.9, 341.5, -292.3):(0.0, 0.1, 0.0, -1.0)
(123.3, 341.5, -280.0):(0.0, 0.1, 0.0, -1.0)
(120.1, 341.5, -267.8):(0.0, 0.1, 0.0, -1.0)
(120.1, 341.5, -257.0):(0.0, -0.3, 0.0, -1.0)
(124.5, 341.5, -254.3):(0.0, -0.6, 0.0, -0.8)
