(175.5, 341.5, -169.8):(0.0, -1.0, 0.0, -0.1)
(177.0, 341.5, -175.9):(0.0, -1.0, 0.0, -0.1)
(178.8, 341.5, -184.0):(0.0, -1.0, 0.0, -0.1)
(180.8, 341.5, -192.4):(0.0, -1.0, 0.0, -0.1)
(182.7, 341.5, -200.5):(0.0, -1.0, 0.0, -0.1)
(184.6, 341.5, -208.8):(0.0, -1.0, 0.0, -0.1)
(186.5, 341.5, -217.0):(0.0, -1.0, 0.0, -0.1)
(188.4, 341.5, -225.2):(0.0, -1.0, 0.0, -0.1)
(190.4, 341.5, -233.6):(0.0, -1.0, 0.0, -0.1)
(191.9, 341.5, -236.2):(0.0, -0.9, 0.0, -0.5)
(199.5, 341.5, -238.4):(0.0, -0.7, 0.0, -0.7)
(207.6, 341.5, -236.4):(0.0, -0.6, 0.0, -0.8)
(215.8, 341.5, -234.4):(0.0, -0.6, 0.0, -0.8)
(224.2, 341.5, -232.7):(0.0, -0.6, 0.0, -0.8)
(232.3, 341.5, -230.7):(0.0, -0.6, 0.0, -0.8)
(240.5, 341.5, -228.5):(0.0, -0.6, 0.0, -0.8)
(247.3, 341.5, -227.2):(0.0, -0.7, 0.0, -0.7)
(248.6, 341.5, -227.4):(0.0, -0.9, 0.0, -0.4)
(251.7, 341.5, -234.3):(0.0, -1.0, 0.0, -0.1)
(250.1, 341.5, -242.5):(0.0, -1.0, 0.0, 0.3)
(246.1, 341.5, -249.8):(0.0, -1.0, 0.0, 0.2)
(241.3, 341.5, -256.7):(0.0, -0.9, 0.0, 0.4)
(234.7, 341.5, -261.9):(0.0, -0.9, 0.0, 0.5)
(226.8, 341.5, -264.9):(0.0, -0.8, 0.0, 0.6)
(218.7, 341.5, -267.0):(0.0, -0.8, 0.0, 0.6)
(217.7, 341.5, -267.2):(0.0, -0.8, 0.0, 0.6)
(217.7, 341.5, -267.2):(0.0, -0.8, 0.0, 0.6)
(217.7, 341.5, -267.2):(0.0, -0.8, 0.0, 0.6)
(212.8, 341.5, -268.1):(0.0, -0.8, 0.0, 0.6)
(207.7, 341.5, -269.1):(0.0, -0.8, 0.0, 0.6)
(202.9, 341.5, -270.7):(0.0, -0.9, 0.0, 0.5)
(200.7, 341.5, -274.7):(0.0, -1.0, 0.0, 0.1)
(201.3, 341.5, -279.9):(0.0, -1.0, 0.0, -0.1)
(203.4, 341.5, -288.0):(0.0, -1.0, 0.0, -0.2)
(205.8, 341.5, -296.0):(0.0, -1.0, 0.0, -0.1)
(208.1, 341.5, -304.3):(0.0, -1.0, 0.0, -0.2)
(209.2, 341.5, -309.6):(0.0, -1.0, 0.0, 0.1)
(208.4, 341.5, -310.6):(0.0, -0.9, 0.0, 0.4)
(201.5, 341.5, -313.8):(0.0, -0.8, 0.0, 0.6)
(193.3, 341.5, -315.4):(0.0, -0.8, 0.0, 0.6)
(185.0, 341.5, -317.4):(0.0, -0.8, 0.0, 0.6)
(176.7, 341.5, -319.5):(0.0, -0.8, 0.0, 0.6)
(168.6, 341.5, -321.5):(0.0, -0.8, 0.0, 0.6)
(160.3, 341.5, -323.6):(0.0, -0.8, 0.0, 0.6)
(152.2, 341.5, -325.6):(0.0, -0.8, 0.0, 0.6)
(144.0, 341.5, -327.7):(0.0, -0.8, 0.0, 0.6)
(138.9, 341.5, -328.5):(0.0, -0.7, 0.0, 0.7)
(137.2, 341.5, -328.2):(0.0, -0.4, 0.0, 0.9)
(134.1, 341.5, -321.2):(0.0, -0.1, 0.0, 1.0)
(132.5, 341.5, -313.0):(0.0, -0.1, 0.0, 1.0)
(131.0, 341.5, -304.7):(0.0, -0.1, 0.0, 1.0)
(129.2, 341.5, -296.5):(0.0, -0.1, 0.0, 1.0)
(127.3, 341.5, -288.3):(0.0, -0.1, 0.0, 1.0)
(125.2, 341.5, -280.1):(0.0, -0.1, 0.0, 1.0)
(123.0, 341.5, -271.9):(0.0, -0.1, 0.0, 1.0)
(120.7, 341.5, -263.9):(0.0, -0.1, 0.0, 1.0)
(119.8, 341.5, -259.7):(0.0, 0.1, 0.0, 1.0)
(122.2, 341.5, -255.0):(0.0, 0.4, 0.0, 0.9)
(129.1, 341.5, -252.4):(0.0, 0.6, 0.0, 0.8)
(137.4, 341.5, -250.6):(0.0, 0.6, 0.0, 0.8)
(145.1, 341.5, -247.2):(0.0, 0.6, 0.0, 0.8)
(153.3, 341.5, -245.2):(0.0, 0.6, 0.0, 0.8)
(161.5, 341.5, -243.1):(0.0, 0.6, 0.0, 0.8)
(169.7, 341.5, -241.2):(0.0, 0.6, 0.0, 0.8)
(178.0, 341.5, -239.3):(0.0, 0.6, 0.0, 0.8)
(186.4, 341.5, -237.4):(0.0, 0.6, 0.0, 0.8)
(190.5, 341.5, -235.4):(0.0, 0.4, 0.0, 0.9)
(192.4, 341.5, -229.8):(0.0, 0.0, 0.0, 1.0)
(190.8, 341.5, -224.1):(0.0, -0.1, 0.0, 1.0)
(188.8, 341.5, -216.0):(0.0, -0.1, 0.0, 1.0)
(186.9, 341.5, -207.7):(0.0, -0.1, 0.0, 1.0)
(184.9, 341.5, -199.5):(0.0, -0.1, 0.0, 1.0)
(183.0, 341.5, -191.3):(0.0, -0.1, 0.0, 1.0)
(181.3, 341.5, -182.9):(0.0, -0.1, 0.0, 1.0)
(179.6, 341.5, -174.5):(0.0, -0.1, 0.0, 1.0)
(178.5, 341.5, -168.6):(0.0, 0.1, 0.0, 1.0)
(180.0, 341.5, -165.6):(0.0, 0.4, 0.0, 0.9)
(185.5, 341.5, -164.6):(0.0, 0.7, 0.0, 0.7)
(193.9, 341.5, -163.5):(0.0, 0.6, 0.0, 0.8)
(202.1, 341.5, -161.5):(0.0, 0.6, 0.0, 0.8)
(210.2, 341.5, -159.6):(0.0, 0.6, 0.0, 0.8)
(218.5, 341.5, -157.9):(0.0, 0.6, 0.0, 0.8)
(226.8, 341.5, -156.5):(0.0, 0.6, 0.0, 0.8)
(235.1, 341.5, -154.5):(0.0, 0.6, 0.0, 0.8)
(243.0, 341.5, -151.6):(0.0, 0.5, 0.0, 0.8)
(249.5, 341.5, -146.4):(0.0, 0.3, 0.0, 0.9)
(252.0, 341.5, -138.6):(0.0, -0.1, 0.0, 1.0)
(250.7, 341.5, -130.4):(0.0, 0.0, 0.0, 1.0)
(253.6, 341.5, -122.7):(0.0, 0.3, 0.0, 0.9)
(258.6, 341.5, -115.9):(0.0, 0.2, 0.0, 1.0)
(258.2, 341.5, -107.6):(0.0, -0.1, 0.0, 1.0)
(254.6, 341.5, -100.0):(0.0, -0.3, 0.0, 0.9)
(248.3, 341.5, -94.5):(0.0, -0.5, 0.0, 0.8)
(240.0, 341.5, -93.8):(0.0, -0.8, 0.0, 0.6)
(231.5, 341.5, -95.4):(0.0, -0.8, 0.0, 0.6)
(223.2, 341.5, -96.8):(0.0, -0.8, 0.0, 0.7)
(214.8, 341.5, -98.2):(0.0, -0.8, 0.0, 0.6)
